LotID,Manufacturer,Type,Name,Production Date,Expiration Date
WEI6834,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-22,2021-12-22
125W14Y,MODERNA,mRNA,mRNA-1273,2021-07-17,2021-12-01
WNR7362,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-06,2021-08-30
335A38C,MODERNA,mRNA,mRNA-1273,2021-03-02,2021-07-24
9419936,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-19,2021-12-17
228V22X,MODERNA,mRNA,mRNA-1273,2021-09-18,2022-02-07
709W73Z,MODERNA,mRNA,mRNA-1273,2021-07-07,2021-11-22
MG8329,PFIZER,mRNA,COMIRNATY,2021-08-15,2022-01-23
XQQ1718,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-26,2021-09-19
103O91I,MODERNA,mRNA,mRNA-1273,2021-02-13,2021-07-05
KA8738,PFIZER,mRNA,COMIRNATY,2020-11-13,2021-04-13
758M67E,MODERNA,mRNA,mRNA-1273,2020-12-27,2021-05-28
AI6905,PFIZER,mRNA,COMIRNATY,2021-04-01,2021-09-20
497M27H,MODERNA,mRNA,mRNA-1273,2021-05-03,2021-09-27
MTH4079,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-25,2021-09-06
AD4571,PFIZER,mRNA,COMIRNATY,2021-05-07,2021-10-26
8188589,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-09,2022-01-05
149P72E,MODERNA,mRNA,mRNA-1273,2021-01-26,2021-06-14
UO7218,PFIZER,mRNA,COMIRNATY,2021-03-06,2021-08-06
193Q66Q,MODERNA,mRNA,mRNA-1273,2021-05-23,2021-11-02
WV3339,PFIZER,mRNA,COMIRNATY,2021-05-22,2021-11-04
288B62W,MODERNA,mRNA,mRNA-1273,2021-02-16,2021-07-29
FC2476,PFIZER,mRNA,COMIRNATY,2021-06-10,2021-11-09
9566115,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-31,2021-08-28
QNE9003,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-13,2021-07-12
5084079,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-15,2021-05-31
3574477,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-21,2021-04-23
VY8230,PFIZER,mRNA,COMIRNATY,2020-11-14,2021-04-12
CB8319,PFIZER,mRNA,COMIRNATY,2021-07-12,2021-12-03
5686222,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-02,2021-10-25
GS1566,PFIZER,mRNA,COMIRNATY,2021-07-30,2021-12-31
8674752,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-13,2021-07-03
227F69J,MODERNA,mRNA,mRNA-1273,2021-03-09,2021-08-20
CGI9886,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-18,2021-09-12
658M77F,MODERNA,mRNA,mRNA-1273,2020-12-04,2021-05-24
657T67K,MODERNA,mRNA,mRNA-1273,2021-09-17,2022-02-18
329U69J,MODERNA,mRNA,mRNA-1273,2021-02-25,2021-07-15
2244868,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-20,2021-04-30
WR9840,PFIZER,mRNA,COMIRNATY,2021-04-25,2021-09-17
YTD1603,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-03,2021-11-26
JGQ9932,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-16,2021-06-24
467M94C,MODERNA,mRNA,mRNA-1273,2021-06-14,2021-11-07
1873549,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-31,2021-11-01
IQU8700,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-09,2022-03-05
6784233,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-09,2021-11-08
DOV3636,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-27,2021-09-20
498P82E,MODERNA,mRNA,mRNA-1273,2021-08-02,2022-01-14
BK7859,PFIZER,mRNA,COMIRNATY,2021-08-08,2022-01-17
BAL9644,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-13,2021-08-02
EZ1629,PFIZER,mRNA,COMIRNATY,2021-05-14,2021-11-04
874F42G,MODERNA,mRNA,mRNA-1273,2021-03-25,2021-08-23
5729856,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-19,2022-02-08
583S79R,MODERNA,mRNA,mRNA-1273,2021-08-11,2022-01-25
IXY3864,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-23,2021-11-18
370C27U,MODERNA,mRNA,mRNA-1273,2021-09-28,2022-02-21
909K15H,MODERNA,mRNA,mRNA-1273,2020-11-11,2021-04-25
FFV4562,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-05,2021-05-29
502H86T,MODERNA,mRNA,mRNA-1273,2020-11-05,2021-04-08
BUW4765,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-02,2021-11-22
QPH4425,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-30,2022-03-12
5929024,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-03,2021-03-22
5475582,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-20,2021-10-15
227A80T,MODERNA,mRNA,mRNA-1273,2021-03-07,2021-08-25
HQ6167,PFIZER,mRNA,COMIRNATY,2021-05-15,2021-10-10
2790421,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-21,2022-01-15
5274114,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-18,2021-10-26
871X42H,MODERNA,mRNA,mRNA-1273,2021-02-06,2021-07-08
UY3515,PFIZER,mRNA,COMIRNATY,2021-09-18,2022-02-15
UA1741,PFIZER,mRNA,COMIRNATY,2021-03-31,2021-08-16
YA2808,PFIZER,mRNA,COMIRNATY,2021-06-20,2021-12-14
UAT1162,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-12,2021-10-09
9582627,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-05,2021-03-25
HKP9097,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-10,2021-05-31
PN4737,PFIZER,mRNA,COMIRNATY,2021-08-28,2022-01-20
9258808,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-24,2021-07-18
MH6350,PFIZER,mRNA,COMIRNATY,2021-01-05,2021-06-06
NF9470,PFIZER,mRNA,COMIRNATY,2021-04-06,2021-09-25
6738277,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-07,2021-04-26
WRR7013,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-04,2021-03-21
6910729,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-19,2021-12-09
661K71J,MODERNA,mRNA,mRNA-1273,2021-06-12,2021-11-04
4885970,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-20,2021-11-12
XBU6890,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-15,2021-12-29
PBW8893,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-07,2021-06-26
3142479,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-31,2022-01-18
VR9876,PFIZER,mRNA,COMIRNATY,2021-05-11,2021-10-22
7779694,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-24,2021-12-30
VF3134,PFIZER,mRNA,COMIRNATY,2021-03-28,2021-09-16
177B72P,MODERNA,mRNA,mRNA-1273,2020-11-11,2021-04-18
696M65C,MODERNA,mRNA,mRNA-1273,2021-03-24,2021-08-16
3257035,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-20,2021-06-17
879L28F,MODERNA,mRNA,mRNA-1273,2021-08-04,2022-01-10
7970514,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-09,2021-06-20
IQO7328,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-13,2021-05-17
UGR7520,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-27,2021-09-19
DQ4355,PFIZER,mRNA,COMIRNATY,2021-06-19,2021-11-28
6074425,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-26,2022-02-20
992L14O,MODERNA,mRNA,mRNA-1273,2021-04-09,2021-09-12
7893572,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-15,2021-11-27
PC8424,PFIZER,mRNA,COMIRNATY,2021-09-28,2022-02-28
845G29V,MODERNA,mRNA,mRNA-1273,2020-11-05,2021-03-28
CR9535,PFIZER,mRNA,COMIRNATY,2021-01-29,2021-07-18
475S41S,MODERNA,mRNA,mRNA-1273,2020-11-16,2021-04-08
689L77R,MODERNA,mRNA,mRNA-1273,2021-05-08,2021-10-28
TJ2571,PFIZER,mRNA,COMIRNATY,2020-11-03,2021-05-02
7197614,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-04,2021-11-10
SJH5487,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-15,2021-10-28
JR4352,PFIZER,mRNA,COMIRNATY,2021-08-16,2022-01-24
BH5971,PFIZER,mRNA,COMIRNATY,2021-08-21,2022-01-12
ISE8126,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-23,2022-01-24
784C90B,MODERNA,mRNA,mRNA-1273,2021-02-06,2021-08-03
WT4519,PFIZER,mRNA,COMIRNATY,2021-06-08,2021-11-21
933W18H,MODERNA,mRNA,mRNA-1273,2021-03-20,2021-09-01
3065723,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-03,2021-11-15
9636923,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-27,2021-07-21
2951085,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-03,2021-12-20
4198046,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-25,2021-12-03
1608227,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-04,2021-11-25
EI6754,PFIZER,mRNA,COMIRNATY,2021-07-06,2021-12-25
958A22C,MODERNA,mRNA,mRNA-1273,2021-05-06,2021-11-01
8700247,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-15,2022-03-03
953Q98Q,MODERNA,mRNA,mRNA-1273,2021-04-04,2021-08-25
EOJ2537,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-28,2021-07-03
VH8956,PFIZER,mRNA,COMIRNATY,2021-02-20,2021-07-19
3992730,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-26,2021-12-09
9941279,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-20,2021-06-05
BUV6370,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-29,2021-04-20
LA1036,PFIZER,mRNA,COMIRNATY,2021-09-15,2022-02-25
KF5493,PFIZER,mRNA,COMIRNATY,2021-02-11,2021-07-03
1556070,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-28,2021-08-12
MS5662,PFIZER,mRNA,COMIRNATY,2021-09-10,2022-02-17
738L18W,MODERNA,mRNA,mRNA-1273,2021-01-20,2021-07-16
JVI5270,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-24,2021-07-21
LP2634,PFIZER,mRNA,COMIRNATY,2021-01-07,2021-06-28
299Z54Q,MODERNA,mRNA,mRNA-1273,2021-08-05,2021-12-31
QE3262,PFIZER,mRNA,COMIRNATY,2021-04-09,2021-09-13
FV2329,PFIZER,mRNA,COMIRNATY,2021-07-04,2021-11-22
344H14H,MODERNA,mRNA,mRNA-1273,2020-11-26,2021-05-21
8120798,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-01,2021-06-26
AP2120,PFIZER,mRNA,COMIRNATY,2021-08-02,2021-12-21
1304842,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-10,2022-02-05
JO4426,PFIZER,mRNA,COMIRNATY,2021-07-15,2021-12-30
9804959,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-19,2021-06-13
FEJ9814,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-26,2021-06-18
6785285,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-28,2021-10-12
RWG4513,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-16,2022-01-10
4320677,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-04,2021-12-26
5910155,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-12,2021-10-21
MJ2772,PFIZER,mRNA,COMIRNATY,2021-07-01,2021-11-22
ER7553,PFIZER,mRNA,COMIRNATY,2020-11-02,2021-04-09
NCN1806,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-13,2021-07-04
317T10C,MODERNA,mRNA,mRNA-1273,2020-11-12,2021-03-31
TF3879,PFIZER,mRNA,COMIRNATY,2020-12-23,2021-05-17
9116611,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-02,2021-12-02
JUF7799,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-30,2021-10-06
VC7779,PFIZER,mRNA,COMIRNATY,2021-07-25,2021-12-29
LCM5937,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-06,2021-11-21
456O62E,MODERNA,mRNA,mRNA-1273,2021-09-11,2022-02-23
AXQ8624,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-25,2021-06-17
5228639,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-14,2021-10-14
2061325,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-30,2021-12-27
AE8137,PFIZER,mRNA,COMIRNATY,2020-11-07,2021-04-07
6641297,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-10,2021-07-08
BNA4677,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-13,2021-07-17
2098730,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-17,2021-10-08
9393462,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-01,2021-11-26
GWG9193,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-19,2021-06-17
6604142,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-21,2022-01-11
1769896,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-26,2022-01-02
662X63I,MODERNA,mRNA,mRNA-1273,2021-01-12,2021-06-29
FQ4145,PFIZER,mRNA,COMIRNATY,2021-01-13,2021-06-04
290Z52U,MODERNA,mRNA,mRNA-1273,2021-02-26,2021-07-22
8656127,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-17,2021-10-24
KVY9881,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-18,2021-07-08
691G68L,MODERNA,mRNA,mRNA-1273,2021-06-10,2021-12-01
QU1093,PFIZER,mRNA,COMIRNATY,2020-11-14,2021-04-12
RX8459,PFIZER,mRNA,COMIRNATY,2021-07-20,2022-01-09
OI1824,PFIZER,mRNA,COMIRNATY,2021-01-09,2021-06-06
LBT1342,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-19,2022-03-05
5674047,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-15,2021-06-07
HYE3124,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-15,2021-11-06
879O48W,MODERNA,mRNA,mRNA-1273,2020-11-18,2021-05-01
428Z56S,MODERNA,mRNA,mRNA-1273,2021-04-07,2021-08-24
518L77K,MODERNA,mRNA,mRNA-1273,2021-06-30,2021-12-25
TZY7249,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-22,2021-08-19
7286293,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-03,2021-04-19
4445132,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-05,2021-10-03
199C82F,MODERNA,mRNA,mRNA-1273,2021-08-13,2022-02-01
CB2952,PFIZER,mRNA,COMIRNATY,2020-12-16,2021-05-29
242N14R,MODERNA,mRNA,mRNA-1273,2021-06-24,2021-12-04
OX3969,PFIZER,mRNA,COMIRNATY,2021-07-21,2022-01-05
189E73W,MODERNA,mRNA,mRNA-1273,2021-09-20,2022-02-12
AS7676,PFIZER,mRNA,COMIRNATY,2021-05-06,2021-09-26
MR1023,PFIZER,mRNA,COMIRNATY,2021-01-12,2021-06-04
JL2494,PFIZER,mRNA,COMIRNATY,2021-02-27,2021-07-25
418V53R,MODERNA,mRNA,mRNA-1273,2021-06-15,2021-12-12
701L92I,MODERNA,mRNA,mRNA-1273,2021-04-28,2021-10-10
919B51X,MODERNA,mRNA,mRNA-1273,2020-11-12,2021-04-07
3414552,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-20,2022-02-12
DDA9839,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-15,2021-08-28
ZAW9679,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-22,2021-08-08
QQT2172,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-08,2021-07-18
658E84W,MODERNA,mRNA,mRNA-1273,2021-06-13,2021-11-06
8823032,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-20,2021-09-21
SJS2121,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-24,2021-12-16
JR8882,PFIZER,mRNA,COMIRNATY,2021-03-29,2021-09-20
554R67V,MODERNA,mRNA,mRNA-1273,2021-01-27,2021-07-19
RKJ5960,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-24,2021-05-12
AHG8750,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-23,2021-08-20
949H30G,MODERNA,mRNA,mRNA-1273,2021-04-29,2021-10-23
6687405,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-15,2022-01-03
4182022,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-18,2021-09-26
9124304,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-11,2021-12-04
DNV7524,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-04,2021-11-14
NU6565,PFIZER,mRNA,COMIRNATY,2021-02-01,2021-06-25
UMZ6961,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-16,2022-01-31
FT5253,PFIZER,mRNA,COMIRNATY,2020-12-04,2021-05-10
JN6456,PFIZER,mRNA,COMIRNATY,2021-01-14,2021-06-23
5354534,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-20,2021-11-05
ZL2712,PFIZER,mRNA,COMIRNATY,2021-08-28,2022-02-12
WUD1478,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-19,2021-04-16
149A39H,MODERNA,mRNA,mRNA-1273,2021-01-07,2021-06-29
ENW9705,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-19,2021-05-04
5482308,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-19,2021-10-04
8678131,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-30,2021-05-15
OM9677,PFIZER,mRNA,COMIRNATY,2020-12-18,2021-05-16
5130637,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-20,2021-11-26
GVP2903,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-24,2022-01-06
NR3436,PFIZER,mRNA,COMIRNATY,2020-11-29,2021-04-22
KTZ2856,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-11,2021-04-03
9026984,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-13,2022-02-18
HZ8162,PFIZER,mRNA,COMIRNATY,2021-09-17,2022-02-11
CKZ7162,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-05,2021-05-04
QME3045,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-11,2021-07-30
XW9201,PFIZER,mRNA,COMIRNATY,2021-05-09,2021-11-03
FC9109,PFIZER,mRNA,COMIRNATY,2021-09-11,2022-02-23
215N98B,MODERNA,mRNA,mRNA-1273,2021-04-22,2021-09-30
LTL9425,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-10,2021-12-11
DWP4517,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-11,2021-04-26
MJY9247,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-14,2021-11-17
291T99G,MODERNA,mRNA,mRNA-1273,2021-07-21,2021-12-03
JWD3531,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-03,2021-05-19
UG8971,PFIZER,mRNA,COMIRNATY,2021-09-18,2022-03-06
MI1679,PFIZER,mRNA,COMIRNATY,2020-12-06,2021-05-29
2213797,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-17,2021-07-27
GZ6115,PFIZER,mRNA,COMIRNATY,2021-04-26,2021-09-28
SVK8027,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-17,2021-05-03
YTA6060,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-15,2022-03-04
317H45F,MODERNA,mRNA,mRNA-1273,2021-07-27,2022-01-09
GFQ5982,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-29,2021-10-08
9668228,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-10,2021-07-30
JUZ9996,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-19,2021-09-10
489A48I,MODERNA,mRNA,mRNA-1273,2021-05-21,2021-10-16
HEN9789,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-02,2022-01-21
LCD3586,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-11,2021-10-17
KG5162,PFIZER,mRNA,COMIRNATY,2021-05-15,2021-09-27
KEE5837,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-06,2021-11-28
450F67F,MODERNA,mRNA,mRNA-1273,2021-07-16,2021-12-09
TQ4775,PFIZER,mRNA,COMIRNATY,2021-08-23,2022-01-07
IP8309,PFIZER,mRNA,COMIRNATY,2021-04-19,2021-10-13
ZC2978,PFIZER,mRNA,COMIRNATY,2021-03-19,2021-08-28
JYZ7934,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-26,2022-03-15
UMK7263,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-01,2022-01-26
612O64S,MODERNA,mRNA,mRNA-1273,2021-02-11,2021-07-17
DNN2247,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-09,2022-02-20
AS3924,PFIZER,mRNA,COMIRNATY,2021-04-09,2021-08-29
NV8982,PFIZER,mRNA,COMIRNATY,2021-04-11,2021-09-12
HPH2939,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-20,2021-09-23
NAD2779,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-01,2021-09-18
604G31G,MODERNA,mRNA,mRNA-1273,2021-01-24,2021-07-01
4508252,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-29,2021-10-14
ONF2894,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-30,2021-05-21
2101106,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-18,2021-12-06
236R30D,MODERNA,mRNA,mRNA-1273,2021-04-08,2021-09-20
RK8503,PFIZER,mRNA,COMIRNATY,2021-05-01,2021-10-01
7922876,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-16,2022-02-20
HE4418,PFIZER,mRNA,COMIRNATY,2020-12-27,2021-06-10
4037931,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-03,2021-11-29
HU1407,PFIZER,mRNA,COMIRNATY,2021-07-26,2022-01-02
GV5697,PFIZER,mRNA,COMIRNATY,2021-05-27,2021-10-21
4637356,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-30,2021-09-14
WQA2565,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-10,2022-01-02
QZQ5291,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-18,2021-07-11
499E92T,MODERNA,mRNA,mRNA-1273,2020-11-21,2021-04-26
1711383,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-03,2021-09-26
YOG3951,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-10,2021-05-10
946C24E,MODERNA,mRNA,mRNA-1273,2021-08-18,2022-01-19
2354071,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-11,2021-06-29
457X41F,MODERNA,mRNA,mRNA-1273,2021-05-09,2021-11-01
CY1437,PFIZER,mRNA,COMIRNATY,2021-07-13,2022-01-03
215Y22T,MODERNA,mRNA,mRNA-1273,2021-01-07,2021-07-03
JJC7576,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-04,2022-02-20
CSL2545,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-13,2021-12-20
1642261,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-08,2022-01-10
GWV3577,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-25,2021-10-13
9657780,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-12,2021-04-07
TC5427,PFIZER,mRNA,COMIRNATY,2021-01-12,2021-06-26
LJ5725,PFIZER,mRNA,COMIRNATY,2021-04-02,2021-09-01
EF9800,PFIZER,mRNA,COMIRNATY,2021-07-23,2021-12-29
5989366,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-31,2021-08-13
OKY2873,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-16,2021-08-29
7289232,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-24,2021-05-02
2279653,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-19,2021-05-06
OJ6602,PFIZER,mRNA,COMIRNATY,2020-12-06,2021-04-26
3073152,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-03,2021-07-30
3772090,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-11,2022-02-27
LA1294,PFIZER,mRNA,COMIRNATY,2020-12-06,2021-04-21
RLD2405,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-14,2021-12-16
745M97C,MODERNA,mRNA,mRNA-1273,2021-09-22,2022-03-20
KEH8051,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-12,2022-01-02
GQA7562,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-20,2021-05-31
RSG3258,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-14,2022-01-23
WJZ5582,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-12,2021-12-03
9175063,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-12,2021-06-02
VQ9394,PFIZER,mRNA,COMIRNATY,2020-12-04,2021-04-23
PWE5161,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-16,2022-01-19
764S48H,MODERNA,mRNA,mRNA-1273,2021-02-07,2021-07-20
IWK4227,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-13,2021-05-31
LF3230,PFIZER,mRNA,COMIRNATY,2021-08-26,2022-01-20
768M24E,MODERNA,mRNA,mRNA-1273,2021-09-30,2022-02-12
8354585,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-20,2021-09-10
1720764,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-21,2022-01-30
468M67U,MODERNA,mRNA,mRNA-1273,2021-02-08,2021-07-28
TZ8066,PFIZER,mRNA,COMIRNATY,2021-09-06,2022-01-19
7821733,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-02,2021-05-27
TD2512,PFIZER,mRNA,COMIRNATY,2021-05-12,2021-10-12
