CODICE REGIONE,DENOMINAZIONE REGIONE,CODICE AZIENDA,DENOMINAZIONE AZIENDA,INDIRIZZO,CAP,COMUNE
60,Friuli Venezia Giulia,106,As Friuli Occidentale,Via Della Vecchia Ceramica,33170,Pordenone
60,Friuli Venezia Giulia,106,As Friuli Occidentale,Via Della Vecchia Ceramica 1,33170,Pordenone
60,Friuli Venezia Giulia,106,As Friuli Occidentale,Via Della Vecchia Ceramica 1,33170,Pordenone
60,Friuli Venezia Giulia,106,As Friuli Occidentale,Via Della Vecchia Ceramica 1,33170,Pordenone
60,Friuli Venezia Giulia,106,As Friuli Occidentale,Via Della Vecchia Ceramica 1,33170,Pordenone
60,Friuli Venezia Giulia,205,As Friuli Occidentale,Via Della Vecchia Ceramica 1,33170,Pordenone
60,Friuli Venezia Giulia,205,As Friuli Occidentale,Via Della Vecchia Ceramica 1,33170,Pordenone
60,Friuli Venezia Giulia,205,As Friuli Occidentale,Via Della Vecchia Ceramica 1,33170,Pordenone
60,Friuli Venezia Giulia,205,As Friuli Occidentale,Via Della Vecchia Ceramica 1,33170,Pordenone
60,Friuli Venezia Giulia,205,As Friuli Occidentale,Via Della Vecchia Ceramica 1,33170,Pordenone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
120,Lazio,112,Asl Frosinone,Viale A. Fabi Snc,3100,Frosinone
70,Liguria,103,Asl Genovese,Via G. Maggio 6,16147,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
70,Liguria,103,Asl Genovese,Via Bertani 4,16125,Genova
90,Toscana,109,Asl Grosseto,Via Monteleoni 6/B,58100,Grosseto
90,Toscana,109,Asl Grosseto,Via Cimabue 109,58100,Grosseto
90,Toscana,109,Asl Grosseto,Via Cimabue 109,58100,Grosseto
90,Toscana,109,Asl Grosseto,Via Cimabue 109,58100,Grosseto
90,Toscana,109,Asl Grosseto,Via Cimabue 109,58100,Grosseto
90,Toscana,109,Asl Grosseto,Via Cimabue 109,58100,Grosseto
70,Liguria,101,Asl Imperiese,"Via Aurelia, 97",18032,San Remo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,Sanremo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,Sanremo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,Sanremo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,San Remo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,San Remo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,San Remo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,San Remo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,San Remo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,San Remo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,San Remo
70,Liguria,101,Asl Imperiese,Via Aurelia Ponente 97,18038,San Remo
60,Friuli Venezia Giulia,102,Aas Isontina,Via Vittorio Veneto 24,34170,Gorizia
60,Friuli Venezia Giulia,102,Aas Isontina,Via Vittorio Veneto 174,34170,Gorizia
60,Friuli Venezia Giulia,102,Aas Isontina,Via Vittorio Veneto 174,34170,Gorizia
60,Friuli Venezia Giulia,102,Aas Isontina,Via Vittorio Veneto 174,34170,Gorizia
60,Friuli Venezia Giulia,102,Aas Isontina,Via Vittorio Veneto 174,34170,Gorizia
130,Abruzzo,202,Asl Lanciano-Vasto-Chieti,Via Martiri Lancianesi 19,66100,Chieti
130,Abruzzo,202,Asl Lanciano-Vasto-Chieti,Chieti  Via Martiri Lancianesi 19,66100,Chieti
200,Sardegna,104,Assl Lanusei,Via Piscinas 5,8045,Lanusei
200,Sardegna,104,Assl Lanusei,Via Piscinas 5,8045,Lanusei
200,Sardegna,104,Assl Lanusei,Via Piscinas 5,8045,Lanusei
200,Sardegna,104,Assl Lanusei,Via Piscinas 5,8045,Lanusei
200,Sardegna,104,Assl Lanusei,Via Piscinas 5,8045,Lanusei
200,Sardegna,104,Assl Lanusei,Via Piscinas 5,8045,Lanusei
200,Sardegna,104,Assl Lanusei,Via Piscinas 5,8045,Lanusei
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
120,Lazio,111,Ausl Latina,V.Le Pierluigi Nervi Torre 2G Snc,4100,Latina
50,Veneto,121,Asst Legnago,Via Gianella  1,37045,Legnago
50,Veneto,121,Asst Legnago,Via Gianella  1,37045,Legnago
50,Veneto,121,Asst Legnago,Via Gianella 1,37045,Legnago
50,Veneto,121,Asst Legnago,Via Gianella 1,37045,Legnago
50,Veneto,121,Asst Legnago,Via Gianella 1,37045,Legnago
50,Veneto,121,Asst Legnago,Via Gianella 1,37045,Legnago
50,Veneto,121,Asst Legnago,Via Gianella 1,37045,Legnago
90,Toscana,106,Ausl Livorno,Via Monterotondo 49,57100,Livorno
90,Toscana,106,Ausl Livorno,Via Monterotondo 49,57100,Livorno
90,Toscana,106,Ausl Livorno,Via Monterotondo 49,57100,Livorno
90,Toscana,106,Ausl Livorno,Via Monterotondo 49,57100,Livorno
90,Toscana,106,Ausl Livorno,Via Monterotondo 49,57100,Livorno
90,Toscana,106,Ausl Livorno,Via Monterotondo 49,57100,Livorno
180,Calabria,109,Asp Locri,Ctr. Verga,89044,Locri
90,Toscana,102,Ausl Lucca,V. Per S.Alessio M.S. Quiri,55100,Lucca
90,Toscana,102,Ausl Lucca,V. Per S.Alessio M.S. Quirico,55100,Lucca
90,Toscana,102,Ausl Lucca,V. Per S.Alessio M.S. Quirico 1,55100,Lucca
90,Toscana,102,Ausl Lucca,V. Per S.Alessio M.S. Quirico 1,55100,Lucca
90,Toscana,102,Ausl Lucca,V. Per S.Alessio M.S. Quirico,55100,Lucca
90,Toscana,102,Ausl Lucca,V. Per S.Alessio M.S. Quirico,55100,Lucca
90,Toscana,101,Ausl Massa Carrara,Via Don Minzoni 3,54033,Carrara
90,Toscana,101,Ausl Massa Carrara,Via Don Minzoni 3,54033,Carrara
90,Toscana,101,Ausl Massa Carrara,Via Don Minzoni 3,54033,Carrara
90,Toscana,101,Ausl Massa Carrara,Via Don Minzoni 3,54033,Carrara
90,Toscana,101,Ausl Massa Carrara,Via Don Minzoni 3,54033,Carrara
90,Toscana,101,Ausl Massa Carrara,Via Don Minzoni 3,54033,Carrara
60,Friuli Venezia Giulia,104,Aas Medio Friuli,Via Colugna 50,33100,Udine
60,Friuli Venezia Giulia,104,Aas Medio Friuli,Via Pozzuolo 330,33100,Udine
60,Friuli Venezia Giulia,104,Aas Medio Friuli,Via Pozzuolo 330,33100,Udine
60,Friuli Venezia Giulia,104,Aas Medio Friuli,Via Pozzuolo 330,33100,Udine
60,Friuli Venezia Giulia,104,Aas Medio Friuli,Via Pozzuolo 330,33100,Udine
50,Veneto,113,Asl Mirano,Via Mariutto 76,30035,Mirano
50,Veneto,113,Asl Mirano,Via Mariutto 76,30035,Mirano
50,Veneto,113,Asl Mirano,Via Mariutto 76,30035,Mirano
50,Veneto,113,Asl Mirano,Via Mariutto 76,30035,Mirano
50,Veneto,113,Asl Mirano,Via Mariutto 76,30035,Mirano
50,Veneto,113,Asl Mirano,Via Mariutto 76,30035,Mirano
50,Veneto,113,Asl Mirano,Via Mariutto 76,30035,Mirano
50,Veneto,117,Asl Monselice,Via G. Marconi 19,35043,Monselice
50,Veneto,117,Asl Monselice,Via G. Marconi 19,35043,Monselice
50,Veneto,117,Asl Monselice,Via G. Marconi 19,35043,Monselice
50,Veneto,117,Asl Monselice,Via G. Marconi 19,35043,Monselice
50,Veneto,117,Asl Monselice,Via G. Marconi 19,35043,Monselice
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
10,Piemonte,208,Asl Novara,Via Dei Mille 2,28100,Novara
200,Sardegna,103,Asl Nuoro,Via A. Demurtas 1,8100,Nuoro
200,Sardegna,103,Asl Nuoro,Via A. Demurtas 1,8100,Nuoro
200,Sardegna,103,Asl Nuoro,Via A. Demurtas 1,8100,Nuoro
200,Sardegna,103,Asl Nuoro,Via A. Demurtas 1,8100,Nuoro
200,Sardegna,103,Asl Nuoro,Via A. Demurtas 1,8100,Nuoro
200,Sardegna,103,Asl Nuoro,Via A. Demurtas 1,8100,Nuoro
200,Sardegna,103,Asl Nuoro,Via A. Demurtas 1,8100,Nuoro
200,Sardegna,102,Assl Olbia,Viale Aldo Moro,7026,Olbia
200,Sardegna,102,Assl Olbia,Viale Aldo Moro,7026,Olbia
200,Sardegna,102,Assl Olbia,Viale Aldo Moro,7026,Olbia
200,Sardegna,102,Assl Olbia,Viale Aldo Moro,7026,Olbia
200,Sardegna,102,Assl Olbia,Viale Aldo Moro,7026,Olbia
200,Sardegna,102,Assl Olbia,Viale Aldo Moro,7026,Olbia
200,Sardegna,102,Assl Olbia,Viale Aldo Moro,7026,Olbia
200,Sardegna,105,Assl Oristano,Via Carducci,9170,Oristano
200,Sardegna,105,Assl Oristano,Via Carducci 35,9170,Oristano
200,Sardegna,105,Assl Oristano,Via Carducci 35,9170,Oristano
200,Sardegna,105,Assl Oristano,Via Carducci 35,9170,Oristano
200,Sardegna,105,Assl Oristano,Via Carducci 35,9170,Oristano
200,Sardegna,105,Assl Oristano,Via Carducci 35,9170,Oristano
200,Sardegna,105,Assl Oristano,Via Carducci 35,9170,Oristano
50,Veneto,116,Aulss Padova,Via E. Degli Scrovegni 14,35100,Padova
50,Veneto,116,Aulss Padova,Via E. Degli Scrovegni 14,35100,Padova
50,Veneto,116,Aulss Padova,Via E. Degli Scrovegni 14,35131,Padova
50,Veneto,116,Aulss Padova,Via E. Degli Scrovegni 14,35131,Padova
50,Veneto,116,Aulss Padova,Via E. Degli Scrovegni 14,35131,Padova
50,Veneto,116,Aulss Padova,Via E. Degli Scrovegni 14,35131,Padova
50,Veneto,116,Aulss Padova,Via E. Degli Scrovegni 14,35131,Padova
100,Umbria,102,Ausl Perugia,Via Guerra 17/21,6127,Perugia
130,Abruzzo,203,Ausl Pescara,Pescara  Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Pescara  Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Pescara  Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Pescara  Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Pescara  Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Pescara  Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Pescara  Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Pescara  Via R. Paolini 47,65100,Pescara
130,Abruzzo,203,Ausl Pescara,Pescara  Via R. Paolini 47,65100,Pescara
50,Veneto,107,Aulss Pieve Di Soligo,Via Lubin  22,31053,Pieve Di Soligo
50,Veneto,107,Aulss Pieve Di Soligo,Via Lubin  22,31053,Pieve Di Soligo
50,Veneto,107,Aulss Pieve Di Soligo,Via Lubin 16,31053,Pieve Di Soligo
50,Veneto,107,Aulss Pieve Di Soligo,Via Lubin 16,31053,Pieve Di Soligo
50,Veneto,107,Aulss Pieve Di Soligo,Via Lubin 16,31053,Pieve Di Soligo
50,Veneto,107,Aulss Pieve Di Soligo,Via Lubin 16,31053,Pieve Di Soligo
50,Veneto,107,Aulss Pieve Di Soligo,Via Lubin 16,31053,Pieve Di Soligo
90,Toscana,105,Ausl Pisa,Via Zamenhof 1,56100,Pisa
90,Toscana,105,Ausl Pisa,Via Zamenhof 1,56100,Pisa
90,Toscana,105,Ausl Pisa,Via Zamenhof 1,56100,Pisa
90,Toscana,105,Ausl Pisa,Via Zamenhof 1,56100,Pisa
90,Toscana,105,Ausl Pisa,Via Zamenhof 1,56100,Pisa
90,Toscana,105,Ausl Pisa,Via Zamenhof 1,56100,Pisa
90,Toscana,103,Ausl Pistoia,Viale Matteotti 35,51100,Pistoia
90,Toscana,103,Ausl Pistoia,Via S. Pertini 708,51100,Pistoia
90,Toscana,103,Ausl Pistoia,Via S. Pertini 708,51100,Pistoia
90,Toscana,103,Ausl Pistoia,Via S. Pertini 708,51100,Pistoia
90,Toscana,103,Ausl Pistoia,Via S. Pertini 708,51100,Pistoia
90,Toscana,103,Ausl Pistoia,Via S. Pertini 708,51100,Pistoia
90,Toscana,104,Asl Prato,Viale Della Repubblica 240,50047,Prato
90,Toscana,104,Asl Prato,Piazza Ospedale 5,59100,Prato
90,Toscana,104,Asl Prato,Piazza Ospedale 5,59100,Prato
90,Toscana,104,Asl Prato,Piazza Ospedale 5,59100,Prato
90,Toscana,104,Asl Prato,Piazza Ospedale 5,59100,Prato
90,Toscana,104,Asl Prato,Piazza Ospedale 5,59100,Prato
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,110,Asl Rieti,Viale  Matteucci 9,2100,Rieti
120,Lazio,101,Asl Roma Rm/A,Via Ariosto 3/9,185,Roma
120,Lazio,101,Asl Roma Rm/A,Via Ariosto 3/9,185,Roma
120,Lazio,101,Asl Roma Rm/A,Via Ariosto 3/9,185,Roma
120,Lazio,101,Asl Roma Rm/A,Via Ariosto 3/9,185,Roma
120,Lazio,101,Asl Roma Rm/A,Via Ariosto 3/9,185,Roma
120,Lazio,101,Asl Roma Rm/A,Via Ariosto 3/9,185,Roma
120,Lazio,102,Asl Roma Rm/B,Via Filippo Meda 35,157,Roma
120,Lazio,102,Asl Roma Rm/B,Via Filippo Meda 35,157,Roma
120,Lazio,102,Asl Roma Rm/B,Via Filippo Meda 35,157,Roma
120,Lazio,102,Asl Roma Rm/B,Via Filippo Meda 35,157,Roma
120,Lazio,102,Asl Roma Rm/B,Via Filippo Meda 35,157,Roma
120,Lazio,102,Asl Roma Rm/B,Via Filippo Meda 35,157,Roma
120,Lazio,103,Asl Roma Rm/C,Viale Dell'Arte 68,144,Roma
120,Lazio,103,Asl Roma Rm/C,Via Primo Carnera 1,142,Roma
120,Lazio,103,Asl Roma Rm/C,Via Primo Carnera 1,142,Roma
120,Lazio,103,Asl Roma Rm/C,Via Primo Carnera 1,142,Roma
120,Lazio,103,Asl Roma Rm/C,Via Primo Carnera 1,142,Roma
120,Lazio,103,Asl Roma Rm/C,Via Primo Carnera 1,142,Roma
120,Lazio,104,Asl Roma Rm/D,Via Casal Bernocchi 73,125,Roma
120,Lazio,104,Asl Roma Rm/D,Via Casal Bernocchi 73,125,Roma
120,Lazio,104,Asl Roma Rm/D,Via Casal Bernocchi 73,125,Roma
120,Lazio,104,Asl Roma Rm/D,Via Casal Bernocchi 73,125,Roma
120,Lazio,104,Asl Roma Rm/D,Via Casal Bernocchi 73,125,Roma
120,Lazio,104,Asl Roma Rm/D,Via Casal Bernocchi 73,125,Roma
120,Lazio,105,Asl Roma Rm/E,B.Go S. Spirito 3,193,Roma
120,Lazio,105,Asl Roma Rm/E,B.Go S. Spirito 3,193,Roma
120,Lazio,105,Asl Roma Rm/E,B.Go S. Spirito 3,193,Roma
120,Lazio,105,Asl Roma Rm/E,B.Go S. Spirito 3,193,Roma
120,Lazio,105,Asl Roma Rm/E,B.Go S. Spirito 3,193,Roma
120,Lazio,105,Asl Roma Rm/E,B.Go S. Spirito 3,193,Roma
120,Lazio,106,Asl Roma Rm/F,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,106,Asl Roma Rm/F,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,106,Asl Roma Rm/F,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,106,Asl Roma Rm/F,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,106,Asl Roma Rm/F,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,106,Asl Roma Rm/F,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,107,Asl Roma Rm/G,Via Tiburtina 22/A,19,Tivoli
120,Lazio,107,Asl Roma Rm/G,Via Tiburtina 22/A,19,Tivoli
120,Lazio,107,Asl Roma Rm/G,Via Tiburtina 22/A,19,Tivoli
120,Lazio,107,Asl Roma Rm/G,Via Tiburtina 22/A,19,Tivoli
120,Lazio,107,Asl Roma Rm/G,Via Tiburtina 22/A,19,Tivoli
120,Lazio,107,Asl Roma Rm/G,Via Tiburtina 22/A,19,Tivoli
120,Lazio,108,Asl Roma Rm/H,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,108,Asl Roma Rm/H,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,108,Asl Roma Rm/H,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,108,Asl Roma Rm/H,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,108,Asl Roma Rm/H,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,108,Asl Roma Rm/H,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,201,Asl Roma 1,Borgo Santo Spirito 3,193,Roma
120,Lazio,201,Asl Roma 1,Borgo Santo Spirito 3,193,Roma
120,Lazio,201,Asl Roma 1,Borgo Santo Spirito 3,193,Roma
120,Lazio,201,Asl Roma 1,Borgo Santo Spirito 3,193,Roma
120,Lazio,201,Asl Roma 1,Borgo Santo Spirito 3,193,Roma
120,Lazio,201,Asl Roma 1,Borgo Santo Spirito 3,193,Roma
120,Lazio,202,Asl Roma 2,Via Filippo Meda 35,157,Roma
120,Lazio,202,Asl Roma 2,Via Filippo Meda 35,157,Roma
120,Lazio,202,Asl Roma 2,Via Filippo Meda 35,157,Roma
120,Lazio,202,Asl Roma 2,Via Filippo Meda 35,157,Roma
120,Lazio,202,Asl Roma 2,Via Filippo Meda 35,157,Roma
120,Lazio,202,Asl Roma 2,Via Filippo Meda 35,157,Roma
120,Lazio,203,Asl Roma 3,Via Casal Bernocchi 73,125,Roma
120,Lazio,203,Asl Roma 3,Via Casal Bernocchi 73,125,Roma
120,Lazio,203,Asl Roma 3,Via Casal Bernocchi 73,125,Roma
120,Lazio,203,Asl Roma 3,Via Casal Bernocchi 73,125,Roma
120,Lazio,203,Asl Roma 3,Via Casal Bernocchi 73,125,Roma
120,Lazio,203,Asl Roma 3,Via Casal Bernocchi 73,125,Roma
120,Lazio,204,Asl Roma 4,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,204,Asl Roma 4,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,204,Asl Roma 4,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,204,Asl Roma 4,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,204,Asl Roma 4,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,204,Asl Roma 4,Via Delle Terme Di Traiano 39/A,53,Civitavecchia
120,Lazio,205,Asl Roma 5,Via Tiburtina 22/A,19,Tivoli
120,Lazio,205,Asl Roma 5,Via Tiburtina 22/A,19,Tivoli
120,Lazio,205,Asl Roma 5,Via Tiburtina 22/A,19,Tivoli
120,Lazio,205,Asl Roma 5,Via Tiburtina 22/A,19,Tivoli
120,Lazio,205,Asl Roma 5,Via Tiburtina 22/A,19,Tivoli
120,Lazio,205,Asl Roma 5,Via Tiburtina 22/A,19,Tivoli
120,Lazio,206,Asl Roma 6,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,206,Asl Roma 6,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,206,Asl Roma 6,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,206,Asl Roma 6,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,206,Asl Roma 6,B.Go Garibaldi 12,41,Albano Laziale
120,Lazio,206,Asl Roma 6,B.Go Garibaldi 12,41,Albano Laziale
50,Veneto,118,Aulss Rovigo,V.Le Tre Martiri 89,45100,Rovigo
50,Veneto,118,Aulss Rovigo,V.Le Tre Martiri 89,45100,Rovigo
50,Veneto,118,Aulss Rovigo,V.Le Tre Martiri 89,45100,Rovigo
50,Veneto,118,Aulss Rovigo,V.Le Tre Martiri 89,45100,Rovigo
50,Veneto,118,Aulss Rovigo,V.Le Tre Martiri 89,45100,Rovigo
50,Veneto,118,Aulss Rovigo,V.Le Tre Martiri 89,45100,Rovigo
50,Veneto,118,Aulss Rovigo,V.Le Tre Martiri 89,45100,Rovigo
50,Veneto,110,Aulss S. Dona' Di Piave,P.Zza De Gasperi  5,30027,San Dona' Di Piave
50,Veneto,110,Aulss S. Dona' Di Piave,P.Zza De Gasperi  5,30027,San Dona' Di Piave
50,Veneto,110,Aulss S. Dona' Di Piave,P.Zza De Gasperi 5,30027,San Dona' Di Piave
50,Veneto,110,Aulss S. Dona' Di Piave,P.Zza De Gasperi 5,30027,San Dona' Di Piave
50,Veneto,110,Aulss S. Dona' Di Piave,P.Zza De Gasperi 5,30027,San Dona' Di Piave
50,Veneto,110,Aulss S. Dona' Di Piave,P.Zza De Gasperi 5,30027,San Dona' Di Piave
50,Veneto,110,Aulss S. Dona' Di Piave,P.Zza De Gasperi 5,30027,San Dona' Di Piave
200,Sardegna,106,Assl Sanluri,Via Ungaretti Sn,9036,Sanluri
200,Sardegna,106,Assl Sanluri,Via Ungaretti Sn,9036,Sanluri
200,Sardegna,106,Assl Sanluri,Via Ungaretti Sn,9036,Sanluri
200,Sardegna,106,Assl Sanluri,Via Ungaretti Sn,9036,Sanluri
200,Sardegna,106,Assl Sanluri,Via Ungaretti Sn,9036,Sanluri
200,Sardegna,106,Assl Sanluri,Via Ungaretti Snc,9036,Sanluri
200,Sardegna,106,Assl Sanluri,Via Ungaretti Sn,9036,Sanluri
200,Sardegna,101,Asl Sassari,Via Zanfarino 44,7100,Sassari
200,Sardegna,101,Asl Sassari,Via Catalocchino 8,7100,Sassari
200,Sardegna,101,Asl Sassari,Via Catalocchino 8,7100,Sassari
200,Sardegna,101,Asl Sassari,Via Catalocchino 8,7100,Sassari
200,Sardegna,101,Asl Sassari,Via Catalocchino 8,7100,Sassari
200,Sardegna,101,Asl Sassari,Via Catalocchino 8,7100,Sassari
200,Sardegna,101,Asl Sassari,Via Catalocchino 8,7100,Sassari
70,Liguria,102,Asl Savonese,Via Paleocapa 22,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
70,Liguria,102,Asl Savonese,Via Manzoni 14,17100,Savona
90,Toscana,107,Ausl Siena,Via Roma 75/76,53100,Siena
90,Toscana,107,Ausl Siena,Via Roma 75/76,53100,Siena
90,Toscana,107,Ausl Siena,Via Roma 75/76,53100,Siena
90,Toscana,107,Ausl Siena,Via Roma 75/76,53100,Siena
90,Toscana,107,Ausl Siena,Via Roma 75/76,53100,Siena
90,Toscana,107,Ausl Siena,Via Roma 75/76,53100,Siena
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
