Address,Name,CAP,City,Region Code,Region,Latitude,Longitude,ID
"Via Dante, 2,BRUZZI,28060,VICOLUNGO,10,PIEMONTE,""45,4759650794149"",""8,45830381225298""",,,,,,,,JPB374
"Via della Chiesa, 5,BOIERI DI BOIERI GIANFRANCO,28060,NOVARA,10,PIEMONTE,""45,6039411080868"",""8,55240461461426""",,,,,,,,ZET686
"Largo Buscaglia, 1/D,GORLA,28100,NOVARA,10,PIEMONTE,""45,4521392"",""8,622613100000000""",,,,,,,,NON335
"Largo Buscaglia, 1/D,FARMACIA GORLA DI BORSOTTI FRANCESCA,28100,NOVARA,10,PIEMONTE,""45,4521392"",""8,622613100000000""",,,,,,,,NVW891
"Viale Giuslio Cesare, 201,V.LE GIULIO CESARE  SNC,28100,NOVARA,10,PIEMONTE,""45,4468146275649"",""8,61949978993077""",,,,,,,,YVN236
"Corso Italia, 22/h,CORSO ITALIA DR.SSA PADUANO GIOVANNA & C. SAS,28100,NOVARA,10,PIEMONTE,""45,4468146275649"",""8,61949978993077""",,,,,,,,TNZ200
"Via Novara, 45,COMUNALE N.1 CAMERI,28062,CAMERI,10,PIEMONTE,""45,457018585033"",""8,6680751103266""",,,,,,,,PDG746
"Viale Cavour, 4,FERRARI DOTT. DI CRISTINA SARAH,28066,GALLIATE,10,PIEMONTE,""45,4767855756557"",""8,69217266286678""",,,,,,,,JBS351
"Viale Cavour, 4,FERRARI,28066,GALLIATE,10,PIEMONTE,""45,4767855756557"",""8,69217266286678""",,,,,,,,DJE482
"Via IV Novembre, 28,EREDI VENANZI DI PALTRO GIUSEPPE & C. SNC,28068,ROMENTINO,10,PIEMONTE,""45,4637880177894"",""8,74662145606529""",,,,,,,,KQJ514
"Via IV Novembre, 28,VENANZI SNC DI PALTRO DOTT.SSE NICOLETTA E ELISA,28068,ROMENTINO,10,PIEMONTE,""45,4637880177894"",""8,74662145606529""",,,,,,,,QMI159
"Via Giuseppe Garibaldi, 4,MAIRATE,28069,TRECATE,10,PIEMONTE,""45,4332397577185"",""8,73544896224882""",,,,,,,,PTU573
"Via Francesco Baracca, 43,COMUNALE N.2 CAMERI,28062,CAMERI,10,PIEMONTE,""45,5028408963068"",""8,66108718393516""",,,,,,,,XUY127
"Via Antonio Gramsci, 60,VALLI,28065,CERANO,10,PIEMONTE,""45,40848"",""8,7796299""",,,,,,,,HSO837
"Via Cavour, 15/17,FARMACIA DOTT.SSA ANNA BOCA,28065,CERANO,10,PIEMONTE,""45,40848"",""8,7796299""",,,,,,,,UOT184
"Via Antonio Gramsci,50,BOCA,28065,CERANO,10,PIEMONTE,""45,40848"",""8,7796299""",,,,,,,,JNN587
"Via Antonio Gramsci, 60,VALLI di DOTT.SSA MAGNANI,28065,CERANO,10,PIEMONTE,""45,40848"",""8,7796299""",,,,,,,,SMR830
"Corso Roma, 2,SUL PONTE,28069,TRECATE,10,PIEMONTE,""45,4382239845499"",""8,75714824549492""",,,,,,,,YTD156
"Piazza Vittorio Veneto, 7,CUSARO SNC DI CRiVELLI MONICA E PRINCIPE ENZINA,28066,GALLIATE,10,PIEMONTE,""45,4781427714276"",""8,69627670590445""",,,,,,,,MFW645
"Piazza Vittorio Veneto, 7,CUSARO RITA & C. SNC,28066,GALLIATE,10,PIEMONTE,""45,4781427714276"",""8,69627670590445""",,,,,,,,MTC662
"P.zza Vittorio Veneto, 7,CUSARO RITA & C. SNC,28066,GALLIATE,10,PIEMONTE,""45,4781427714276"",""8,69627670590445""",,,,,,,,PMC404
"Piazza Martiri della Liberta', 3,MANTELLINO,28066,GALLIATE,10,PIEMONTE,""45,4776815213783"",""8,69514232684495""",,,,,,,,UTD681
"Piazza Cavour, 34,ANTONINI,28069,TRECATE,10,PIEMONTE,""45,4319895642375"",""8,73562716851085""",,,,,,,,MPR547
"Piazza Liberta', 21,COCCONCELLI DI ZANI ROBERTO,28065,CERANO,10,PIEMONTE,""45,410966"",""8,780039""",,,,,,,,NSG596
"Corso Repubblica, 80,NEGRI,28041,ARONA,10,PIEMONTE,""45,7581901280239"",""8,55908356391932""",,,,,,,,MGD900
"Via Liberazione, 85,DELL'OSPEDALE,28041,ARONA,10,PIEMONTE,""45,75992435287"",""8,54281391848558""",,,,,,,,DKQ210
"C.so Liberazione, 85,DOTT. ALESSANDRO ALGANON,28041,ARONA,10,PIEMONTE,""45,75992435287"",""8,54281391848558""",,,,,,,,IOF494
"Via Liberta', 85,SAN CLEMENTE SNC DI BOLOGNINO SILVIA E ACETI LUCA,28043,BELLINZAGO NOVARESE,10,PIEMONTE,""45,5537752051394"",""8,64254376306287""",,,,,,,,TUD985
"Via Liberta', 85,PALTRO,28043,BELLINZAGO NOVARESE,10,PIEMONTE,""45,5537752051394"",""8,64254376306287""",,,,,,,,XUG874
"Piazza Martiri, 33,ANTICA FARMACIA CELESIA OREGGIO SAS DI CELESIA RICCARDO & C.,28047,OLEGGIO,10,PIEMONTE,""45,5969796102151"",""8,64621357403293""",,,,,,,,RVR591
"Piazza della Liberta', 33,CELESIA di EREDI GIAMMINOLA,28047,OLEGGIO,10,PIEMONTE,""45,5969796102151"",""8,64621357403293""",,,,,,,,GLF369
"Piazza della Liberta', 33,ANTICA FARMACIA CELESIA OREGGIO SAS DI CELESIA RICCARDO & C.,28047,OLEGGIO,10,PIEMONTE,""45,5969796102151"",""8,64621357403293""",,,,,,,,TCW849
"Corso Giacomo Matteotti, 69,MAZZONZELLI SAS,28047,OLEGGIO,10,PIEMONTE,""45,5969796102151"",""8,64621357403293""",,,,,,,,QLG206
"-,IULITTA,28047,OLEGGIO,10,PIEMONTE,""45,5989222"",""8,6367434""",,,,,,,,YUP301
"Via Valle, 9,JULITTA,28047,OLEGGIO,10,PIEMONTE,""45,5989222"",""8,6367434""",,,,,,,,XTV380
"Via Valle, 9,FARMACIA JULITTA DI DOTT. LEONARDI FEDERICO,28047,OLEGGIO,10,PIEMONTE,""45,5989222"",""8,6367434""",,,,,,,,CXP545
"Via Caccia, 1,FANCHINI,28040,VARALLO POMBIA,10,PIEMONTE,""45,6666396629898"",""8,63004444764885""",,,,,,,,XUX297
"Via Caccia, 1,FANCHINI SAS,28040,VARALLO POMBIA,10,PIEMONTE,""45,6666396629898"",""8,63004444764885""",,,,,,,,LMF998
"Via Cavour, 102,SEMPIONE SNC,28040,DORMELLETTO,10,PIEMONTE,""45,74311520000000"",""8,566950800000000""",,,,,,,,XIX642
"Via Cavour, 34,EREDI DOTT.SSA REPOSSI,28040,DORMELLETTO,10,PIEMONTE,""45,74311520000000"",""8,566950800000000""",,,,,,,,RZU960
"Via Cavour, 34,SEMPIONE SNC,28040,DORMELLETTO,10,PIEMONTE,""45,74311520000000"",""8,566950800000000""",,,,,,,,KLF175
"Via Roma, 9,FARMACIA VELLINI S.N.C. DI VELLINI ROSA LINDA & C.,28040,PARUZZARO,10,PIEMONTE,""45,747211496428"",""8,51076228200295""",,,,,,,,QXJ695
"Via Roma, 9,VELLINI,28040,PARUZZARO,10,PIEMONTE,""45,747211496428"",""8,51076228200295""",,,,,,,,SPL397
"Via Verjus, 11,CHIMICA FORTINA,28047,OLEGGIO,10,PIEMONTE,""45,59676"",""8,63819""",,,,,,,,TQL694
"Corso Cavour, 120,ARRIGOTTI,28041,ARONA,10,PIEMONTE,""45,75992435287"",""8,54281391848558""",,,,,,,,CSL993
"Via Montenero, 26,Farmacia De Maria Snc Di Dott.sse Antonella E Barbara De Maria,28041,ARONA,10,PIEMONTE,""45,75992435287"",""8,54281391848558""",,,,,,,,BQG750
"Via Montenero, 26,DE MARIA,28041,ARONA,10,PIEMONTE,""45,75992435287"",""8,54281391848558""",,,,,,,,WUD816
"Via Montenero, 26,DE MARIA SNC DI DE MARIA DOTT. TULLIO & C.,28041,ARONA,10,PIEMONTE,""45,75992435287"",""8,54281391848558""",,,,,,,,GPX186
"Piazza Vittorio Veneto, 1,FATIGATO,28040,MARANO TICINO,10,PIEMONTE,""45,62987"",""8,631632""",,,,,,,,OPM775
"Via Caduti Liberta', 26,AGHINA,28053,CASTELLETTO SOPRA TICINO,10,PIEMONTE,""45,7028292"",""8,62372445""",,,,,,,,JUH912
"Via Principale, 20,VENCO,28060,COMIGNAGO,10,PIEMONTE,""45,7159207865763"",""8,5603907573327""",,,,,,,,FIU704
"Via Guglielmo Marconi, 3,GAZZO - PICCHIO & C. SNC,28053,CASTELLETTO SOPRA TICINO,10,PIEMONTE,""45,7112740429685"",""8,62096978123674""",,,,,,,,QIP284
"Via Vittorio Veneto, 46,ROMERIO BONAZZI SNC,28040,OLEGGIO CASTELLO,10,PIEMONTE,""45,7519055196469"",""8,54039314935262""",,,,,,,,SDC999
"Via Stazione, 1,BERTI CESARE LUIGI,28050,POMBIA,10,PIEMONTE,""45,6505008"",""8,633099400000000""",,,,,,,,ZOG143
"Via Valle, 3,GIUSTI SNC DR. C. GIUSTI E M. COLOMBO,28040,BORGO TICINO,10,PIEMONTE,""45,6906574440766"",""8,59947644364459""",,,,,,,,GMJ993
"Via G. Carcano, 21,PASSIRANI,28040,LESA,10,PIEMONTE,""45,8272611"",""8,564670100000000""",,,,,,,,DTO406
"Via G. Carcano, 21,DI LESA SNC DI PASSIRANI GIULIO E ANDREA,28040,LESA,10,PIEMONTE,""45,8272611"",""8,564670100000000""",,,,,,,,AAE267
"Via Viotti, 17,VICARI,28040,MASSINO VISCONTI,10,PIEMONTE,""45,826736045351"",""8,52969853874582""",,,,,,,,DSR852
"Via Viotti, 40,VICARI,28040,MASSINO VISCONTI,10,PIEMONTE,""45,826736045351"",""8,52969853874582""",,,,,,,,ZLL888
"P.zza Carabelli, 11,TRICELLA SNC,28046,MEINA,10,PIEMONTE,""45,788773"",""8,538827""",,,,,,,,GFD675
"Viale Bonomi, 25,TRICELLA SNC,28046,MEINA,10,PIEMONTE,""45,788773"",""8,538827""",,,,,,,,YFJ484
"Viale bonomi, 25,Farmacia di Meina SNC di Panigada Dott. Stefano & C.,28046,MEINA,10,PIEMONTE,""45,788773"",""8,538827""",,,,,,,,OEN417
"P.zza Carabelli, 11,TRICELLA,28046,MEINA,10,PIEMONTE,""45,788773"",""8,538827""",,,,,,,,GST742
"Via Nazionale, 9,DELIA SNC DI DR. LAVORATO SALVATORE E DR.SSA DELIA LO IACONO,28010,COLAZZA,10,PIEMONTE,""45,791750643266"",""8,49027403342154""",,,,,,,,MZB459
"Via Nazionale, 9,FRUTTALDO,28010,COLAZZA,10,PIEMONTE,""45,791750643266"",""8,49027403342154""",,,,,,,,POD634
"Via Giacomo Matteotti, 24,""SAN PIETRO DI BARBERO MAURO, RAMAZZOTTI ROSSANA E C. SAS"",28043,BELLINZAGO NOVARESE,10,PIEMONTE,""45,5537752051394"",""8,64254376306287""",,,,,,,,QGT127
"Via Giacomo Matteotti, 24,SAN PIETRO SNC,28043,BELLINZAGO NOVARESE,10,PIEMONTE,""45,5537752051394"",""8,64254376306287""",,,,,,,,BJR427
"Strada Provinciale Alto Vergante, 12,BELLORA,28010,NEBBIUNO,10,PIEMONTE,""45,8087964202718"",""8,51507232720795""",,,,,,,,PXE936
"Via Provinciale Alto Vergante, 12,BELLORA,28010,NEBBIUNO,10,PIEMONTE,""45,8087964202718"",""8,51507232720795""",,,,,,,,IID323
"Piazza Caduti di Nassiriya, 1,BELLORA,28010,NEBBIUNO,10,PIEMONTE,""45,8087964202718"",""8,51507232720795""",,,,,,,,AYO504
"Corso Giuseppe Garibaldi, 32,RUVA DEL DOTT. GIACOMO RUVA,28021,BORGOMANERO,10,PIEMONTE,""45,708848"",""8,502202""",,,,,,,,QLR224
"Corso Giuseppe Garibaldi, 32,RUVA SNC di RUVA LUIGI & C.,28021,BORGOMANERO,10,PIEMONTE,""45,708848"",""8,502202""",,,,,,,,LVQ618
"Corso Giuseppe Garibaldi, 32,RUVA,28021,BORGOMANERO,10,PIEMONTE,""45,708848"",""8,502202""",,,,,,,,EJG380
"Via Roma, 11,ROVELLOTTI SAS di rovellotti pier federico e c.,28010,CAVAGLIO D'AGOGNA,10,PIEMONTE,""45,6143909547485"",""8,4869770247024""",,,,,,,,SRN906
"Via Roma, 11,ROVELLOTTI,28010,CAVAGLIO D'AGOGNA,10,PIEMONTE,""45,6143909547485"",""8,4869770247024""",,,,,,,,RRL849
"Via Roma, 38,FANCHINI,28013,GATTICO,10,PIEMONTE,""45,708045"",""8,520975""",,,,,,,,FAM388
"Via Roma, 40,FANCHINI SNC DI GIOVANNI E CHIARA FANCHINI,28013,GATTICO,10,PIEMONTE,""45,708045"",""8,520975""",,,,,,,,KTT844
"Via Dante, 66/68,LAPIDARI,28024,GOZZANO,10,PIEMONTE,""45,749028753577"",""8,42852640630928""",,,,,,,,BVU231
"Via DANTE, 66/68,FARMACIA LAPIDARI DOTT. DAMIANO,28024,GOZZANO,10,PIEMONTE,""45,749028753577"",""8,42852640630928""",,,,,,,,UXA107
"Via Alessandro Manzoni, 22,CALDERA DONATELLA,28024,GOZZANO,10,PIEMONTE,""45,7463080356785"",""8,43749175097065""",,,,,,,,CUC232
"Corso XXV Aprile, 31,CALDERARA DONATELLA,28024,GOZZANO,10,PIEMONTE,""45,7463080356785"",""8,43749175097065""",,,,,,,,VCD206
"Via Magistrini, 14,EREDI BAGUZZI,28015,MOMO,10,PIEMONTE,""45,5696535835537"",""8,56480405928826""",,,,,,,,SOD781
"Piazza Giacomo Matteotti, 10,BOCA,28010,BOCA,10,PIEMONTE,""45,6809760907789"",""8,4077721968528""",,,,,,,,WQO281
"Piazza Giacomo Matteotti, 13,DI BOCA - CERUTTI DR. GIANNANGELO,28010,BOCA,10,PIEMONTE,""45,6809760907789"",""8,4077721968528""",,,,,,,,KHR301
"Piazza Giacomo Matteotti, 10,MAROZZI CESARE,28010,BOCA,10,PIEMONTE,""45,6809760907789"",""8,4077721968528""",,,,,,,,XIM303
"Viale Kennedy, 43/45,COMUNALE,28021,BORGOMANERO,10,PIEMONTE,""45,6979360919813"",""8,46949612214248""",,,,,,,,QMD558
"Viale Kennedy, 6/A,FARMACIA COMUNALE DI BORGOMANERO SPA,28021,BORGOMANERO,10,PIEMONTE,""45,6979360919813"",""8,46949612214248""",,,,,,,,BFU341
"Corso Sempione, 20,AZ.SPEC.FARMACEUTICA BORGOMANERO,28021,BORGOMANERO,10,PIEMONTE,""45,6979360919813"",""8,46949612214248""",,,,,,,,PJC950
"Viale Kennedy, 6/A,COMUNALE,28021,BORGOMANERO,10,PIEMONTE,""45,6979360919813"",""8,46949612214248""",,,,,,,,EEO842
"Via XXV Aprile, 31,COLOMBINI,28010,FONTANETO D'AGOGNA,10,PIEMONTE,""45,64076729037"",""8,46844805165147""",,,,,,,,AWA330
"Via XXV Aprile, 31,FARMACIA COLOMBINI S.N.C. DI COLOMBINI DOTT.GIULIANO MARIA & C.,28010,FONTANETO D'AGOGNA,10,PIEMONTE,""45,64076729037"",""8,46844805165147""",,,,,,,,QYV757
"Viale A. Marazza, 6,ROCCO SNC DI DR.SSA ROCCO MARIA GIUSEPPINA E C,28021,BORGOMANERO,10,PIEMONTE,""45,6979360919813"",""8,46949612214248""",,,,,,,,LXW239
"Piazza Roma, 12,ROSSI,28010,AGRATE CONTURBIA,10,PIEMONTE,""45,6764399951196"",""8,55247500919194""",,,,,,,,UGH241
"Via Vittorio Emanuele II, 100,SARTORE,28014,MAGGIORA,10,PIEMONTE,""45,689628460847"",""8,42269699157427""",,,,,,,,MIT702
"Via Martiri della Liberta', 29,GENTILE,28012,CRESSA,10,PIEMONTE,""45,6182102602976"",""8,52124431645233""",,,,,,,,JES462
"Via Cavour, 2,CESA DR.SSA CHIARA,28010,VAPRIO D'AGOGNA,10,PIEMONTE,""45,6033548822748"",""8,55556203311706""",,,,,,,,XGC774
"Via Cavour, 2,ROSSI,28010,VAPRIO D'AGOGNA,10,PIEMONTE,""45,6033548822748"",""8,55556203311706""",,,,,,,,VYC449
"Via Giuseppe Mazzini, 2,COLLI LANZI,28076,POGNO,10,PIEMONTE,""45,7580340617908"",""8,37677581050619""",,,,,,,,XFZ433
"Via Roma, 1,PAGLINO,28060,CUREGGIO,10,PIEMONTE,""45,67463"",""8,45993""",,,,,,,,CDR242
"Corso Roma, 50,PEZZANA GIOVANNI & C. SAS,28021,BORGOMANERO,10,PIEMONTE,""45,6979360919813"",""8,46949612214248""",,,,,,,,DXH327
"Via Giacomo Matteotti, 4,CERRUTI DELIA & C. SNC,28010,BRIGA NOVARESE,10,PIEMONTE,""45,7322427867411"",""8,45816975318507""",,,,,,,,YRG110
"Via Giacomo Matteotti, 4,DI BRIGA SAS DI MARCIONI FLAVIA & C.,28010,BRIGA NOVARESE,10,PIEMONTE,""45,7322427867411"",""8,45816975318507""",,,,,,,,LIN219
"Via Per Borgomanero, 93,DI BRIGA DI MARCIONI FLAVIA,28010,BRIGA NOVARESE,10,PIEMONTE,""45,7322427867411"",""8,45816975318507""",,,,,,,,FUH165
"Via XXV Aprile, 60,SFONDRINI SNC,28010,GARGALLO,10,PIEMONTE,""45,7251033748984"",""8,41085690734386""",,,,,,,,KNN398
"Piazza Roma, 4,COLOMBO CRISTINA,28010,VERUNO,10,PIEMONTE,""45,6764399951196"",""8,55247500919194""",,,,,,,,UPN278
"Piazza Roma, 4,VIETTI,28010,VERUNO,10,PIEMONTE,""45,6764399951196"",""8,55247500919194""",,,,,,,,DSP978
"Via Vittorio Emanuele, 29,CANFORA,28010,BARENGO,10,PIEMONTE,""45,575967"",""8,51403""",,,,,,,,PVX496
"Via Vittorio Emanuele, 29,VETRO' MARIA GRAZIA,28010,BARENGO,10,PIEMONTE,""45,575967"",""8,51403""",,,,,,,,FKR959
"Via Marconi, 6/bis,AGAZZONE ROBERTA,28010,BOGOGNO,10,PIEMONTE,""45,66707"",""8,534520000000000""",,,,,,,,KKE905
"Piazza Palumbo, 4,AGAZZONE ROBERTA,28010,BOGOGNO,10,PIEMONTE,""45,66707"",""8,534520000000000""",,,,,,,,FZB591
"Via IV Novembre, 26,COMUNALE COLOMBARO,28021,BORGOMANERO,10,PIEMONTE,""45,6979360919813"",""8,46949612214248""",,,,,,,,DZN507
"Via Roma, 28,QUARNA,28070,SIZZANO,10,PIEMONTE,""45,5772372376857"",""8,4431425463755""",,,,,,,,GXF754
"Via Giacomo Matteotti, 4,BRIGATTI,28019,SUNO,10,PIEMONTE,""45,6272225323886"",""8,54577830655621""",,,,,,,,KOX683
"Piazza Castello 8,Farmacia Caccia,28074,GHEMME,10,PIEMONTE,""45,5971407868848"",""8,42501489105928""",,,,,,,,NYP445
"Via Novara, 49,CACCIA DI ROBERTO E CARLO CACCIA,28074,GHEMME,10,PIEMONTE,""45,5971407868848"",""8,42501489105928""",,,,,,,,XJO930
"Via Pulazzini, 5,DEL PIETRO DOTT.SSA MARA,28045,INVORIO,10,PIEMONTE,""45,7575411623417"",""8,48028775824904""",,,,,,,,VXN870
"Via Cavour, 1,CRESPI FABIO,28010,AMENO,10,PIEMONTE,""45,788759"",""8,441032""",,,,,,,,ABY863
"Via Cavour, 1,DE MARCHI,28010,AMENO,10,PIEMONTE,""45,788759"",""8,441032""",,,,,,,,VCV149
"Piazza 1 Maggio, 5,AZ.SPEC.FARMACEUTICA S.MAURIZIO OPAGLIO,28017,SAN MAURIZIO D'OPAGLIO,10,PIEMONTE,""45,7722545"",""8,397353000000000""",,,,,,,,UKR125
"Corso Roma, 27,VIGANO',28028,PETTENASCO,10,PIEMONTE,""45,8143854"",""8,4105879""",,,,,,,,ZIB245
"Via ROMA, 27,FARMACIA DI PETTENASCO DI PIATTO SAS,28028,PETTENASCO,10,PIEMONTE,""45,8143854"",""8,4105879""",,,,,,,,VBU915
"Via Caire Albertoletti, 10,BERGAMASCO,28016,ORTA SAN GIULIO,10,PIEMONTE,""45,7899917287222"",""8,41532829204805""",,,,,,,,FWT992
"Viale Cadorna, 26,PIATTO DR. EMIDIO,28011,ARMENO,10,PIEMONTE,""45,8193009398102"",""8,43899546378529""",,,,,,,,XLI721
"Viale Cadorna, 26,EREDI DOTT. URBANO,28011,ARMENO,10,PIEMONTE,""45,8193009398102"",""8,43899546378529""",,,,,,,,WZS881
"Viale Cadorna, 26,URBANO ONOFRIO,28011,ARMENO,10,PIEMONTE,""45,8193009398102"",""8,43899546378529""",,,,,,,,TMR350
"Viale Cadorna, 26,FARMACIA DR. PIATTO SAS,28011,ARMENO,10,PIEMONTE,""45,8193009398102"",""8,43899546378529""",,,,,,,,BSB964
"Via P. Durio, 83,DEL LAGO DOTT. MARCHIANDI MARCO & LAVATELLI SNC,28010,PELLA,10,PIEMONTE,""45,8107127430069"",""8,38576107665003""",,,,,,,,WVI685
"Via P. Durio, 128,DEL LAGO DOTT. MARCHIANDI MARCO & LAVATELLI SNC,28010,PELLA,10,PIEMONTE,""45,8107127430069"",""8,38576107665003""",,,,,,,,RIX724
"Via Giuseppe Garibaldi, 47,EMER,28831,BAVENO,10,PIEMONTE,""45,9155248989008"",""8,49347247274397""",,,,,,,,XCW495
"Via Giuseppe Garibaldi, 47,Farmacia Dott. Emer Di Emer Roberto & C. S.n.c.,28831,BAVENO,10,PIEMONTE,""45,9155248989008"",""8,49347247274397""",,,,,,,,HMP307
"Via XXV Aprile, 30 B,PRETTI ANTONIO,28044,VERBANIA,10,PIEMONTE,""45,9382137245306"",""8,57350480008622""",,,,,,,,UCG542
"Via XXV Aprile, 30 B,PRETTI FIAMMA,28044,VERBANIA,10,PIEMONTE,""45,9382137245306"",""8,57350480008622""",,,,,,,,TAH241
"Via XXV Aprile, 30 B,EREDI DR. PRETTI ANTONIO,28044,VERBANIA,10,PIEMONTE,""45,9382137245306"",""8,57350480008622""",,,,,,,,XOL469
"Via XXV Aprile, 30 B,SAN VITTORE SNC,28921,VERBANIA,10,PIEMONTE,""45,9382137245306"",""8,57350480008622""",,,,,,,,SME231
"Piazza Gramsci, 13/a,PATRUCCO,28922,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,BVF625
"Piazza Gramsci, 13/a,EREDI DR.SSA NITAIS ELOISA,28922,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,LIG112
"Via Regina Elena, 2,ZAMBELLI PAOLO,28818,PREMENO,10,PIEMONTE,""45,979078"",""8,5978239""",,,,,,,,SDZ347
"Corso Benedetto Cairoli, 88,COMUNALE,28921,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,QQW672
"Via Farinelli, 4,COMUNALE,28044,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,SVK386
"Via 42  Martiri, 107,CAMMARERI BARDELLI SNC,28924,VERBANIA,10,PIEMONTE,""45,9408616276398"",""8,4664232835228""",,,,,,,,FWI709
"Via 42  Martiri, 107,MELE,28040,VERBANIA,10,PIEMONTE,""45,9408616276398"",""8,4664232835228""",,,,,,,,RSW363
"Via Negarè, 1,San Gregorio,28814,CAMBIASCA,10,PIEMONTE,""45,962377"",""8,544624""",,,,,,,,FCN546
"Via Negarè, 1,GASPAROTTO,28814,CAMBIASCA,10,PIEMONTE,""45,962377"",""8,544624""",,,,,,,,MWC357
"Via Negar, 1,SAN GREGORIO,28814,CAMBIASCA,10,PIEMONTE,""45,962377"",""8,544624""",,,,,,,,MDU435
"Via San Carlo, 7,OLIVIERI PAOLA,28831,BAVENO,10,PIEMONTE,""45,9408616276398"",""8,4664232835228""",,,,,,,,RYM722
"Via  42 Martiri, 13/a,ROI-OLIVIERI SNC,28831,BAVENO,10,PIEMONTE,""45,9408616276398"",""8,4664232835228""",,,,,,,,WUD222
"Piazzale Italia 3/A Frazione Gonte,AZZURRA,28824,OGGEBBIO,10,PIEMONTE,""45,997679"",""8,650425""",,,,,,,,VCK653
"Piazzale Italia 3/A,AZZURRA DR.SSA ROSSI,28824,OGGEBBIO,10,PIEMONTE,""45,997679"",""8,650425""",,,,,,,,EWK977
"Piazzale Italia, 3/A,AZZURRA DR.SSA ROSSI,28824,OGGEBBIO,10,PIEMONTE,""45,997679"",""8,650425""",,,,,,,,ONB208
"Corso Mameli, 141,SAN GIORGIO SNC,28921,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,ZVD356
"Corso Mameli, 141,SAN GIORGIO DR. ANDREA GRASSO,28921,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,BZY256
"Piazza Colla, 8,CAMMARERI,28836,GIGNESE,10,PIEMONTE,""45,861518"",""8,509313900000000""",,,,,,,,SUC161
"Piazza Colla, 8,CAMMARERI - BARDELLI SNC,28836,GIGNESE,10,PIEMONTE,""45,861518"",""8,509313900000000""",,,,,,,,KHB293
"Viale Azari, 94,FARMACIA GIUSSANI SRL,28048,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,ZWB993
"Viale Azari, 94,GIUSSANI,28048,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,ZCR872
"Via Principe Tomaso ang. P.zza Rossi,INTERNAZIONALE GIULIANO ANTONIO,28838,STRESA,10,PIEMONTE,""45,8995835"",""8,5393296""",,,,,,,,CUK162
"Via Possi, 3/A,INTERNAZIONALE GIULIANO ANTONIO,28838,STRESA,10,PIEMONTE,""45,8995835"",""8,5393296""",,,,,,,,LRW915
"Piazza Rossi, 3/A,INTERNAZIONALE GIULIANO ANTONIO,28838,STRESA,10,PIEMONTE,""45,8995835"",""8,5393296""",,,,,,,,OOO854
"Via Troubetskoy, 118,ANTICA DI SUNA,28925,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,EGB594
"Via Cavour, 16,POLISSENI,28838,STRESA,10,PIEMONTE,""45,88429455"",""8,5391737""",,,,,,,,RPO255
"Via Cavour, 16,Farmacia valle s.n.c. di Valle Dott. Andrea,28838,STRESA,10,PIEMONTE,""45,88429455"",""8,5391737""",,,,,,,,PWG948
"Via Cavour, 16,POLISSENI SNC DI POLISSENI MAURIZIO E MARCHI MAURIZIA,28838,STRESA,10,PIEMONTE,""45,88429455"",""8,5391737""",,,,,,,,DLE566
"Via Domenico Uccelli, 18,CATALUCCI ROBERTO SNC,28822,CANNOBIO,10,PIEMONTE,""46,0598809623349"",""8,69869578850696""",,,,,,,,HBY380
"Via Sempione, 32,MAULINI ANNA,28802,MERGOZZO,10,PIEMONTE,""45,96128"",""8,4495252""",,,,,,,,JUK269
"Corso Belvedere, 197,VERBANIA,28823,GHIFFA,10,PIEMONTE,""45,9577747"",""8,6193636""",,,,,,,,GJD228
"Piazza Matteotti, 25/B,NAVA SILVIO,28044,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,BSD999
"Piazza Matteotti, 25/C/D,NAVA SAS DOTT. SILVIO,28921,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,KWW279
"Via DE NOTARIS, 1,FARMACIA SIRONI & C SNC,28923,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,CHK635
"Via De Notaris, 1,SIRONI GIORGIO,28923,VERBANIA,10,PIEMONTE,""45,9351110226357"",""8,54025795590993""",,,,,,,,EFO643
"Via Guglielmo Marconi, 47,MORO SANDRO,28821,CANNERO RIVIERA,10,PIEMONTE,""46,0222735"",""8,6841465""",,,,,,,,CKN686
"Via Vittorio Veneto, 5/a,ANTICA DEL LAGO DR.SSA FIORELLA DI MAIRA & C. SAS,28822,CANNOBIO,10,PIEMONTE,""46,06612305"",""8,69582415""",,,,,,,,VNV402
